CN,PLT_CN,PREV_SBP_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,SUBP_STATUS_CD,POINT_NONSAMPLE_REASN_CD,MICRCOND,SUBPCOND,MACRCOND,CONDLIST,SLOPE,ASPECT,WATERDEP,P2A_GRM_FLG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,ROOT_DIS_SEV_CD_PNWRS,NF_SUBP_STATUS_CD,NF_SUBP_NONSAMPLE_REASN_CD,P2VEG_SUBP_STATUS_CD,P2VEG_SUBP_NONSAMPLE_REASN_CD,INVASIVE_SUBP_STATUS_CD,INVASIVE_NONSAMPLE_REASN_CD,CROWN_CLOSURE_ME_NERS,GROUND_TRAN_PTS_BARE_RMRS,GROUND_TRAN_PTS_CRYP_RMRS,GROUND_TRAN_PTS_DEV_RMRS,GROUND_TRAN_PTS_LICHEN_RMRS,GROUND_TRAN_PTS_LITTER_RMRS,GROUND_TRAN_PTS_MOSS_RMRS,GROUND_TRAN_PTS_NOTSAMP_RMRS,GROUND_TRAN_PTS_OTHER_RMRS,GROUND_TRAN_PTS_PEIS_RMRS,GROUND_TRAN_PTS_ROAD_RMRS,GROUND_TRAN_PTS_ROCK_RMRS,GROUND_TRAN_PTS_TRIS_RMRS,GROUND_TRAN_PTS_VEG_RMRS,GROUND_TRAN_PTS_WATER_RMRS,GROUND_TRAN_PTS_WOOD_RMRS,PREV_STATUSCD_RMRS,ROOTSEVCD_RMRS
55944355010538,55944346010538,,2003,44,1,9,202,2,1,,1,1,,,0,0,0.0,,2005-09-08 07:56:27,2005-09-08 09:45:14,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944357010538,55944346010538,,2003,44,1,9,202,3,2,,2,2,,,,,,,2005-09-08 07:56:27,2005-09-08 09:45:14,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944359010538,55944346010538,,2003,44,1,9,202,4,1,,1,1,,,0,0,0.0,,2005-09-08 07:56:27,2005-09-08 09:45:14,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944581010538,55944571010538,,2003,44,1,9,203,1,2,,1,1,,,,,,,2005-09-08 07:56:29,2005-09-08 09:45:14,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944575010538,55944571010538,,2003,44,1,9,203,2,2,,1,1,,,,,,,2005-09-08 07:56:29,2005-09-08 09:45:14,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944577010538,55944571010538,,2003,44,1,9,203,3,2,,1,1,,,,,,,2005-09-08 07:56:29,2005-09-08 09:45:14,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944579010538,55944571010538,,2003,44,1,9,203,4,2,,1,1,,,,,,,2005-09-08 07:56:29,2005-09-08 09:45:14,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944549010538,55944534010538,,2003,44,1,9,262,1,2,,1,1,,,,,,,2005-09-08 07:56:29,2005-09-08 09:45:14,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944543010538,55944534010538,,2003,44,1,9,262,2,2,,1,1,,,,,,,2005-09-08 07:56:29,2005-09-08 09:45:14,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944545010538,55944534010538,,2003,44,1,9,262,3,1,,3,3,,,0,0,0.0,,2005-09-08 07:56:29,2005-09-08 09:45:14,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944547010538,55944534010538,,2003,44,1,9,262,4,2,,1,1,,,,,,,2005-09-08 07:56:29,2005-09-08 09:45:14,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944093010538,55944083010538,,2003,44,1,9,307,1,2,,1,1,,,,,,,2005-09-08 07:56:25,2005-09-08 09:45:13,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944087010538,55944083010538,,2003,44,1,9,307,2,2,,1,1,,,,,,,2005-09-08 07:56:25,2005-09-08 09:45:13,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944089010538,55944083010538,,2003,44,1,9,307,3,2,,1,1,,,,,,,2005-09-08 07:56:25,2005-09-08 09:45:13,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
55944091010538,55944083010538,,2003,44,1,9,307,4,2,,1,1,,,,,,,2005-09-08 07:56:25,2005-09-08 09:45:13,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
164394463010661,164365991010661,,2003,44,1,9,322,1,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
164394464010661,164365991010661,,2003,44,1,9,322,2,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
164394465010661,164365991010661,,2003,44,1,9,322,3,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
164394466010661,164365991010661,,2003,44,1,9,322,4,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
164394472010661,164365993010661,,2003,44,1,9,328,1,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
164394473010661,164365993010661,,2003,44,1,9,328,2,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
164394474010661,164365993010661,,2003,44,1,9,328,3,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
164394475010661,164365993010661,,2003,44,1,9,328,4,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
62188274010538,55944590010538,,2004,44,1,1,228,1,1,,1,1,,,0,0,0.0,,2006-03-29 11:18:55,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188268010538,55944590010538,,2004,44,1,1,228,2,2,,1,1,,,,,,,2006-03-29 11:18:55,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188270010538,55944590010538,,2004,44,1,1,228,3,1,,2,2,,,0,0,0.0,,2006-03-29 11:18:55,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188272010538,55944590010538,,2004,44,1,1,228,4,1,,2,2,,,0,0,0.0,,2006-03-29 11:18:55,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188552010538,55944867010538,,2004,44,1,3,52,1,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:18:59,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188546010538,55944867010538,,2004,44,1,3,52,2,1,,1,1,,1000,7,150,0.0,,2006-03-29 11:18:59,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188548010538,55944867010538,,2004,44,1,3,52,3,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:18:59,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188550010538,55944867010538,,2004,44,1,3,52,4,1,,2,2,,2000,0,0,0.0,,2006-03-29 11:18:59,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188694010538,55945015010538,,2004,44,1,3,55,1,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188691010538,55945015010538,,2004,44,1,3,55,2,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188692010538,55945015010538,,2004,44,1,3,55,3,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188693010538,55945015010538,,2004,44,1,3,55,4,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188347010538,55944665010538,,2004,44,1,3,111,1,1,,1,1,,,8,290,0.0,,2006-03-29 11:18:56,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188341010538,55944665010538,,2004,44,1,3,111,2,1,,1,1,,,7,295,0.0,,2006-03-29 11:18:56,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188343010538,55944665010538,,2004,44,1,3,111,3,1,,1,1,,,9,271,0.0,,2006-03-29 11:18:56,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188345010538,55944665010538,,2004,44,1,3,111,4,1,,1,1,,,5,270,0.0,,2006-03-29 11:18:56,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188444010538,55944762010538,,2004,44,1,3,129,1,1,,1,1,,1000,15,27,0.0,,2006-03-29 11:18:57,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188438010538,55944762010538,,2004,44,1,3,129,2,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:18:57,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188440010538,55944762010538,,2004,44,1,3,129,3,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:18:57,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188442010538,55944762010538,,2004,44,1,3,129,4,1,,1,1,,1000,15,194,0.0,,2006-03-29 11:18:57,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188708010538,55945029010538,,2004,44,1,3,152,1,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188705010538,55945029010538,,2004,44,1,3,152,2,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188706010538,55945029010538,,2004,44,1,3,152,3,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188707010538,55945029010538,,2004,44,1,3,152,4,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188756010538,55945072010538,,2004,44,1,5,116,1,2,,1,1,,,,,,,2006-03-29 11:19:02,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188750010538,55945072010538,,2004,44,1,5,116,2,2,,1,1,,,,,,,2006-03-29 11:19:02,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188752010538,55945072010538,,2004,44,1,5,116,3,2,,1,1,,,,,,,2006-03-29 11:19:02,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188754010538,55945072010538,,2004,44,1,5,116,4,1,,2,2,,,17,269,0.0,,2006-03-29 11:19:02,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188723010538,55945043010538,,2004,44,1,5,130,1,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188720010538,55945043010538,,2004,44,1,5,130,2,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188721010538,55945043010538,,2004,44,1,5,130,3,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188722010538,55945043010538,,2004,44,1,5,130,4,2,,2,2,,2000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188737010538,55945058010538,,2004,44,1,5,302,1,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188734010538,55945058010538,,2004,44,1,5,302,2,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188735010538,55945058010538,,2004,44,1,5,302,3,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188736010538,55945058010538,,2004,44,1,5,302,4,2,,1,1,,1000,,,,,2006-03-29 11:19:01,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394508010661,164365988010661,,2004,44,1,5,321,1,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394509010661,164365988010661,,2004,44,1,5,321,2,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394510010661,164365988010661,,2004,44,1,5,321,3,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394511010661,164365988010661,,2004,44,1,5,321,4,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394499010661,164365983010661,,2004,44,1,5,344,1,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394500010661,164365983010661,,2004,44,1,5,344,2,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394501010661,164365983010661,,2004,44,1,5,344,3,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394502010661,164365983010661,,2004,44,1,5,344,4,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394481010661,164365997010661,,2004,44,1,5,346,1,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394482010661,164365997010661,,2004,44,1,5,346,2,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394483010661,164365997010661,,2004,44,1,5,346,3,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394484010661,164365997010661,,2004,44,1,5,346,4,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394490010661,164365981010661,,2004,44,1,5,355,1,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394491010661,164365981010661,,2004,44,1,5,355,2,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394492010661,164365981010661,,2004,44,1,5,355,3,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
164394493010661,164365981010661,,2004,44,1,5,355,4,2,,1,1,,,,,,N,2008-09-02 14:29:47,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188863010538,55945181010538,,2004,44,1,7,100,1,2,,1,1,,1000,,,,,2006-03-29 11:19:03,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188859010538,55945181010538,,2004,44,1,7,100,2,1,,2,2,,2000,7,356,0.0,,2006-03-29 11:19:03,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188861010538,55945181010538,,2004,44,1,7,100,3,2,,1,1,,1000,,,,,2006-03-29 11:19:03,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188862010538,55945181010538,,2004,44,1,7,100,4,2,,1,1,,1000,,,,,2006-03-29 11:19:03,2006-06-30 14:09:15,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189179010538,55945500010538,,2004,44,1,7,113,1,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:19:08,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189175010538,55945500010538,,2004,44,1,7,113,2,1,,1,1,,2000,8,116,0.0,,2006-03-29 11:19:08,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189177010538,55945500010538,,2004,44,1,7,113,3,1,,1,1,,3000,0,0,0.0,,2006-03-29 11:19:08,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189180010538,55945500010538,,2004,44,1,7,113,4,1,,1,1,,4000,16,113,0.0,,2006-03-29 11:19:08,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189367010538,55945681010538,,2004,44,1,7,162,1,1,,1,1,,,11,276,0.0,,2006-03-29 11:19:11,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189361010538,55945681010538,,2004,44,1,7,162,2,1,,2,2,,,8,262,0.0,,2006-03-29 11:19:11,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189363010538,55945681010538,,2004,44,1,7,162,3,2,,3,3,,,,,,,2006-03-29 11:19:11,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189365010538,55945681010538,,2004,44,1,7,162,4,1,,1,1,,,15,248,0.0,,2006-03-29 11:19:11,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188802010538,55945119010538,,2004,44,1,7,218,1,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:19:02,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188797010538,55945119010538,,2004,44,1,7,218,2,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:19:02,2006-06-30 14:09:15,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188799010538,55945119010538,,2004,44,1,7,218,3,1,,1,1,,1200,0,0,0.0,,2006-03-29 11:19:02,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188801010538,55945119010538,,2004,44,1,7,218,4,2,,2,2,,2000,,,,,2006-03-29 11:19:02,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188939010538,55945255010538,,2004,44,1,7,254,1,1,,1,1,,1000,8,124,0.0,,2006-03-29 11:19:05,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188934010538,55945255010538,,2004,44,1,7,254,2,1,,1,1,,1000,5,104,0.0,,2006-03-29 11:19:05,2006-06-30 14:09:15,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188936010538,55945255010538,,2004,44,1,7,254,3,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:19:05,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188938010538,55945255010538,,2004,44,1,7,254,4,2,,2,2,,2000,,,,,2006-03-29 11:19:05,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189004010538,55945322010538,,2004,44,1,7,276,1,1,,1,1,,1000,5,225,0.0,,2006-03-29 11:19:06,2006-06-30 14:09:15,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189000010538,55945322010538,,2004,44,1,7,276,2,2,,2,2,,1200,0,0,0.0,,2006-03-29 11:19:06,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189001010538,55945322010538,,2004,44,1,7,276,3,2,,2,2,,2000,,,,,2006-03-29 11:19:06,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189002010538,55945322010538,,2004,44,1,7,276,4,1,,1,1,,1000,10,236,0.0,,2006-03-29 11:19:06,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189419010538,55945740010538,,2004,44,1,7,280,1,2,,1,1,,1000,,,,,2006-03-29 11:19:12,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189416010538,55945740010538,,2004,44,1,7,280,2,2,,1,1,,1000,,,,,2006-03-29 11:19:12,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189417010538,55945740010538,,2004,44,1,7,280,3,2,,1,1,,1000,,,,,2006-03-29 11:19:12,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189418010538,55945740010538,,2004,44,1,7,280,4,2,,1,1,,1000,,,,,2006-03-29 11:19:12,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188898010538,55945216010538,,2004,44,1,7,283,1,2,,1,1,,1000,,,,,2006-03-29 11:19:04,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188897010538,55945216010538,,2004,44,1,7,283,2,2,,2,1,,1200,,,,,2006-03-29 11:19:04,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188899010538,55945216010538,,2004,44,1,7,283,3,2,,1,1,,1000,,,,,2006-03-29 11:19:04,2006-06-30 14:09:04,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62188900010538,55945216010538,,2004,44,1,7,283,4,1,,1,3,,1300,0,0,0.0,,2006-03-29 11:19:04,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189264010538,55945582010538,,2004,44,1,7,288,1,1,,1,1,,1000,5,260,0.0,,2006-03-29 11:19:09,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189258010538,55945582010538,,2004,44,1,7,288,2,1,,1,1,,1000,9,163,0.0,,2006-03-29 11:19:09,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189053010538,55945373010538,,2004,44,1,7,306,2,1,,2,2,,,6,255,0.0,,2006-03-29 11:19:07,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189260010538,55945582010538,,2004,44,1,7,288,3,1,,1,1,,1000,5,248,0.0,,2006-03-29 11:19:09,2006-06-30 14:09:15,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189262010538,55945582010538,,2004,44,1,7,288,4,1,,1,1,,1000,0,0,0.5,,2006-03-29 11:19:09,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189059010538,55945373010538,,2004,44,1,7,306,1,2,,1,1,,,,,,,2006-03-29 11:19:07,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189055010538,55945373010538,,2004,44,1,7,306,3,2,,3,3,,,,,,,2006-03-29 11:19:07,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189057010538,55945373010538,,2004,44,1,7,306,4,2,,3,3,,,,,,,2006-03-29 11:19:07,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189105010538,55945424010538,,2004,44,1,7,311,1,1,,1,1,,,0,0,0.0,,2006-03-29 11:19:07,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189099010538,55945424010538,,2004,44,1,7,311,2,1,,1,1,,,0,0,0.0,,2006-03-29 11:19:07,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189101010538,55945424010538,,2004,44,1,7,311,3,1,,1,1,,,5,315,0.0,,2006-03-29 11:19:07,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189103010538,55945424010538,,2004,44,1,7,311,4,1,,1,1,,,0,0,0.0,,2006-03-29 11:19:07,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62190035010538,55946358010538,,2004,44,1,9,4,1,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:19:19,2006-06-30 14:09:03,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62190033010538,55946358010538,,2004,44,1,9,4,2,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:19:19,2006-06-30 14:09:03,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62190036010538,55946358010538,,2004,44,1,9,4,3,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:19:19,2006-06-30 14:09:03,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62190038010538,55946358010538,,2004,44,1,9,4,4,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:19:19,2006-06-30 14:09:03,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62190135010538,55946457010538,,2004,44,1,9,13,1,2,,1,1,,1000,,,,,2006-03-29 11:19:20,2006-06-30 14:09:03,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62190132010538,55946457010538,,2004,44,1,9,13,2,2,,1,1,,1000,,,,,2006-03-29 11:19:20,2006-06-30 14:09:03,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62190133010538,55946457010538,,2004,44,1,9,13,3,2,,1,1,,1000,,,,,2006-03-29 11:19:20,2006-06-30 14:09:03,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62190134010538,55946457010538,,2004,44,1,9,13,4,2,,1,1,,1000,,,,,2006-03-29 11:19:20,2006-06-30 14:09:03,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189489010538,55945810010538,,2004,44,1,9,31,1,2,,1,1,,1000,,,,,2006-03-29 11:19:13,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189488010538,55945810010538,,2004,44,1,9,31,2,2,,1,1,,1000,,,,,2006-03-29 11:19:13,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189490010538,55945810010538,,2004,44,1,9,31,3,1,,2,2,,2000,12,159,0.0,,2006-03-29 11:19:13,2006-06-30 14:09:15,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189492010538,55945810010538,,2004,44,1,9,31,4,1,,1,1,,1200,0,0,0.0,,2006-03-29 11:19:13,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189522010538,55945842010538,,2004,44,1,9,40,1,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:19:13,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189922010538,55946244010538,,2004,44,1,9,48,1,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:19:17,2006-06-30 14:09:03,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189518010538,55945842010538,,2004,44,1,9,40,2,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:19:13,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189520010538,55945842010538,,2004,44,1,9,40,3,1,,1,1,,1000,8,130,0.0,,2006-03-29 11:19:13,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189523010538,55945842010538,,2004,44,1,9,40,4,1,,1,1,,1000,8,89,0.0,,2006-03-29 11:19:13,2006-06-30 14:09:05,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189920010538,55946244010538,,2004,44,1,9,48,2,1,,1,1,,1000,0,0,0.0,,2006-03-29 11:19:17,2006-06-30 14:09:03,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189923010538,55946244010538,,2004,44,1,9,48,3,1,,1,1,,1000,5,325,0.0,,2006-03-29 11:19:17,2006-06-30 14:09:03,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
62189925010538,55946244010538,,2004,44,1,9,48,4,1,,1,1,,1000,5,55,0.0,,2006-03-29 11:19:17,2006-06-30 14:09:03,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
