CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,CREATED_DATE,MODIFIED_DATE,MICRCOND_PROP,SUBPCOND_PROP,MACRCOND_PROP,NONFR_INCL_PCT_SUBP,NONFR_INCL_PCT_MACRO,CYCLE,SUBCYCLE
164394513010661,164365988010661,2004,44,1,5,321,2,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394514010661,164365988010661,2004,44,1,5,321,3,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394515010661,164365988010661,2004,44,1,5,321,4,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394503010661,164365983010661,2004,44,1,5,344,1,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394504010661,164365983010661,2004,44,1,5,344,2,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394505010661,164365983010661,2004,44,1,5,344,3,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394506010661,164365983010661,2004,44,1,5,344,4,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394485010661,164365997010661,2004,44,1,5,346,1,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394486010661,164365997010661,2004,44,1,5,346,2,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394487010661,164365997010661,2004,44,1,5,346,3,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394488010661,164365997010661,2004,44,1,5,346,4,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394494010661,164365981010661,2004,44,1,5,355,1,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394495010661,164365981010661,2004,44,1,5,355,2,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394496010661,164365981010661,2004,44,1,5,355,3,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
164394497010661,164365981010661,2004,44,1,5,355,4,1,2008-09-02 14:29:47,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188864010538,55945181010538,2004,44,1,7,100,1,1,2006-03-29 11:19:03,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188865010538,55945181010538,2004,44,1,7,100,2,2,2006-03-29 11:19:03,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188866010538,55945181010538,2004,44,1,7,100,3,1,2006-03-29 11:19:03,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188867010538,55945181010538,2004,44,1,7,100,4,1,2006-03-29 11:19:03,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189182010538,55945500010538,2004,44,1,7,113,1,1,2006-03-29 11:19:08,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189183010538,55945500010538,2004,44,1,7,113,2,1,2006-03-29 11:19:08,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189184010538,55945500010538,2004,44,1,7,113,3,1,2006-03-29 11:19:08,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189185010538,55945500010538,2004,44,1,7,113,4,1,2006-03-29 11:19:08,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189368010538,55945681010538,2004,44,1,7,162,1,1,2006-03-29 11:19:11,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189372010538,55945681010538,2004,44,1,7,162,4,1,2006-03-29 11:19:11,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189369010538,55945681010538,2004,44,1,7,162,2,1,2006-03-29 11:19:11,2025-03-20 06:43:34,0.0,0.349117,,,,5,2
62189370010538,55945681010538,2004,44,1,7,162,2,2,2006-03-29 11:19:11,2025-03-20 06:43:34,1.0,0.650883,,,,5,2
62189371010538,55945681010538,2004,44,1,7,162,3,3,2006-03-29 11:19:11,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188803010538,55945119010538,2004,44,1,7,218,1,1,2006-03-29 11:19:02,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188804010538,55945119010538,2004,44,1,7,218,2,1,2006-03-29 11:19:02,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188805010538,55945119010538,2004,44,1,7,218,3,1,2006-03-29 11:19:02,2025-03-20 06:43:34,1.0,0.52776,,,,5,2
62188806010538,55945119010538,2004,44,1,7,218,3,2,2006-03-29 11:19:02,2025-03-20 06:43:34,0.0,0.47224,,,,5,2
62188807010538,55945119010538,2004,44,1,7,218,4,2,2006-03-29 11:19:02,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188940010538,55945255010538,2004,44,1,7,254,1,1,2006-03-29 11:19:05,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188941010538,55945255010538,2004,44,1,7,254,2,1,2006-03-29 11:19:05,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188942010538,55945255010538,2004,44,1,7,254,3,1,2006-03-29 11:19:05,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188943010538,55945255010538,2004,44,1,7,254,4,2,2006-03-29 11:19:05,2025-03-20 06:43:34,1.0,0.657715,,,,5,2
62188944010538,55945255010538,2004,44,1,7,254,4,3,2006-03-29 11:19:05,2025-03-20 06:43:34,0.0,0.342285,,,,5,2
62189005010538,55945322010538,2004,44,1,7,276,1,1,2006-03-29 11:19:06,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189006010538,55945322010538,2004,44,1,7,276,2,1,2006-03-29 11:19:06,2025-03-20 06:43:34,0.0,0.121041,,,,5,2
62189007010538,55945322010538,2004,44,1,7,276,2,2,2006-03-29 11:19:06,2025-03-20 06:43:34,1.0,0.878959,,,,5,2
62189008010538,55945322010538,2004,44,1,7,276,3,2,2006-03-29 11:19:06,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189009010538,55945322010538,2004,44,1,7,276,4,1,2006-03-29 11:19:06,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189420010538,55945740010538,2004,44,1,7,280,1,1,2006-03-29 11:19:12,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189421010538,55945740010538,2004,44,1,7,280,2,1,2006-03-29 11:19:12,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189422010538,55945740010538,2004,44,1,7,280,3,1,2006-03-29 11:19:12,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189423010538,55945740010538,2004,44,1,7,280,4,1,2006-03-29 11:19:12,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188902010538,55945216010538,2004,44,1,7,283,1,1,2006-03-29 11:19:04,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188903010538,55945216010538,2004,44,1,7,283,2,1,2006-03-29 11:19:04,2025-03-20 06:43:34,0.0,0.636706,,,,5,2
62188904010538,55945216010538,2004,44,1,7,283,2,2,2006-03-29 11:19:04,2025-03-20 06:43:34,1.0,0.363294,,,,5,2
62188905010538,55945216010538,2004,44,1,7,283,3,1,2006-03-29 11:19:04,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62188906010538,55945216010538,2004,44,1,7,283,4,1,2006-03-29 11:19:04,2025-03-20 06:43:34,0.615369,0.306451,,,,5,2
62188907010538,55945216010538,2004,44,1,7,283,4,3,2006-03-29 11:19:04,2025-03-20 06:43:34,0.384631,0.693549,,,,5,2
62189265010538,55945582010538,2004,44,1,7,288,1,1,2006-03-29 11:19:09,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189266010538,55945582010538,2004,44,1,7,288,2,1,2006-03-29 11:19:09,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189267010538,55945582010538,2004,44,1,7,288,3,1,2006-03-29 11:19:09,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189268010538,55945582010538,2004,44,1,7,288,4,1,2006-03-29 11:19:09,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189060010538,55945373010538,2004,44,1,7,306,1,1,2006-03-29 11:19:07,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189061010538,55945373010538,2004,44,1,7,306,2,2,2006-03-29 11:19:07,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189062010538,55945373010538,2004,44,1,7,306,3,3,2006-03-29 11:19:07,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189063010538,55945373010538,2004,44,1,7,306,4,3,2006-03-29 11:19:07,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189106010538,55945424010538,2004,44,1,7,311,1,1,2006-03-29 11:19:07,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189107010538,55945424010538,2004,44,1,7,311,2,1,2006-03-29 11:19:07,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189108010538,55945424010538,2004,44,1,7,311,3,1,2006-03-29 11:19:07,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189109010538,55945424010538,2004,44,1,7,311,4,1,2006-03-29 11:19:07,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190040010538,55946358010538,2004,44,1,9,4,1,1,2006-03-29 11:19:19,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190041010538,55946358010538,2004,44,1,9,4,2,1,2006-03-29 11:19:19,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190042010538,55946358010538,2004,44,1,9,4,3,1,2006-03-29 11:19:19,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190043010538,55946358010538,2004,44,1,9,4,4,1,2006-03-29 11:19:19,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190136010538,55946457010538,2004,44,1,9,13,1,1,2006-03-29 11:19:20,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190137010538,55946457010538,2004,44,1,9,13,2,1,2006-03-29 11:19:20,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190138010538,55946457010538,2004,44,1,9,13,3,1,2006-03-29 11:19:20,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190139010538,55946457010538,2004,44,1,9,13,4,1,2006-03-29 11:19:20,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189494010538,55945810010538,2004,44,1,9,31,1,1,2006-03-29 11:19:13,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189495010538,55945810010538,2004,44,1,9,31,2,1,2006-03-29 11:19:13,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189496010538,55945810010538,2004,44,1,9,31,3,2,2006-03-29 11:19:13,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189497010538,55945810010538,2004,44,1,9,31,4,1,2006-03-29 11:19:13,2025-03-20 06:43:34,1.0,0.949423,,,,5,2
62189498010538,55945810010538,2004,44,1,9,31,4,2,2006-03-29 11:19:13,2025-03-20 06:43:34,0.0,0.050577,,,,5,2
62189525010538,55945842010538,2004,44,1,9,40,1,1,2006-03-29 11:19:13,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189526010538,55945842010538,2004,44,1,9,40,2,1,2006-03-29 11:19:13,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189527010538,55945842010538,2004,44,1,9,40,3,1,2006-03-29 11:19:13,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189528010538,55945842010538,2004,44,1,9,40,4,1,2006-03-29 11:19:13,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189927010538,55946244010538,2004,44,1,9,48,1,1,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189928010538,55946244010538,2004,44,1,9,48,2,1,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189929010538,55946244010538,2004,44,1,9,48,3,1,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189930010538,55946244010538,2004,44,1,9,48,4,1,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189760010538,55946077010538,2004,44,1,9,54,1,1,2006-03-29 11:19:16,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189761010538,55946077010538,2004,44,1,9,54,2,1,2006-03-29 11:19:16,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189762010538,55946077010538,2004,44,1,9,54,3,1,2006-03-29 11:19:16,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189763010538,55946077010538,2004,44,1,9,54,4,1,2006-03-29 11:19:16,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189743010538,55946063010538,2004,44,1,9,98,1,1,2006-03-29 11:19:16,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189744010538,55946063010538,2004,44,1,9,98,2,1,2006-03-29 11:19:16,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189745010538,55946063010538,2004,44,1,9,98,3,1,2006-03-29 11:19:16,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189746010538,55946063010538,2004,44,1,9,98,4,1,2006-03-29 11:19:16,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189887010538,55946207010538,2004,44,1,9,106,1,1,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189888010538,55946207010538,2004,44,1,9,106,2,1,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189889010538,55946207010538,2004,44,1,9,106,3,1,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189890010538,55946207010538,2004,44,1,9,106,4,1,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190008010538,55946323010538,2004,44,1,9,115,1,1,2006-03-29 11:19:18,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190009010538,55946323010538,2004,44,1,9,115,2,1,2006-03-29 11:19:18,2025-03-20 06:43:34,0.0,0.274597,,,,5,2
62190010010538,55946323010538,2004,44,1,9,115,2,2,2006-03-29 11:19:18,2025-03-20 06:43:34,1.0,0.725403,,,,5,2
62190011010538,55946323010538,2004,44,1,9,115,3,2,2006-03-29 11:19:18,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190012010538,55946323010538,2004,44,1,9,115,4,1,2006-03-29 11:19:18,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189859010538,55946172010538,2004,44,1,9,117,1,1,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189860010538,55946172010538,2004,44,1,9,117,2,1,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189861010538,55946172010538,2004,44,1,9,117,3,1,2006-03-29 11:19:17,2025-03-20 06:43:34,0.286586,0.713414,,,,5,2
62189862010538,55946172010538,2004,44,1,9,117,3,2,2006-03-29 11:19:17,2025-03-20 06:43:34,0.713414,0.286586,,,,5,2
62189863010538,55946172010538,2004,44,1,9,117,4,1,2006-03-29 11:19:17,2025-03-20 06:43:34,0.787501,0.46116,,,,5,2
62189864010538,55946172010538,2004,44,1,9,117,4,3,2006-03-29 11:19:17,2025-03-20 06:43:34,0.212499,0.53884,,,,5,2
62189440010538,55945754010538,2004,44,1,9,122,1,1,2006-03-29 11:19:12,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189441010538,55945754010538,2004,44,1,9,122,2,2,2006-03-29 11:19:12,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189442010538,55945754010538,2004,44,1,9,122,3,3,2006-03-29 11:19:12,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189443010538,55945754010538,2004,44,1,9,122,4,2,2006-03-29 11:19:12,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190123010538,55946444010538,2004,44,1,9,205,1,1,2006-03-29 11:19:20,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190124010538,55946444010538,2004,44,1,9,205,2,1,2006-03-29 11:19:20,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190125010538,55946444010538,2004,44,1,9,205,3,1,2006-03-29 11:19:20,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62190126010538,55946444010538,2004,44,1,9,205,4,1,2006-03-29 11:19:20,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189906010538,55946221010538,2004,44,1,9,292,1,1,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189907010538,55946221010538,2004,44,1,9,292,2,1,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189908010538,55946221010538,2004,44,1,9,292,3,2,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189909010538,55946221010538,2004,44,1,9,292,4,1,2006-03-29 11:19:17,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189637010538,55945955010538,2004,44,1,9,308,1,1,2006-03-29 11:19:15,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189638010538,55945955010538,2004,44,1,9,308,2,1,2006-03-29 11:19:15,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189639010538,55945955010538,2004,44,1,9,308,3,1,2006-03-29 11:19:15,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62189640010538,55945955010538,2004,44,1,9,308,4,1,2006-03-29 11:19:15,2025-03-20 06:43:34,1.0,1.0,,,,5,2
62270589010538,62270580010538,2005,44,1,1,155,1,1,2006-03-31 12:38:42,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270590010538,62270580010538,2005,44,1,1,155,2,1,2006-03-31 12:38:42,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270591010538,62270580010538,2005,44,1,1,155,3,1,2006-03-31 12:38:42,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270592010538,62270580010538,2005,44,1,1,155,4,1,2006-03-31 12:38:42,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394521010661,164365978010661,2005,44,1,1,326,1,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394522010661,164365978010661,2005,44,1,1,326,2,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394523010661,164365978010661,2005,44,1,1,326,3,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394524010661,164365978010661,2005,44,1,1,326,4,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270602010538,62270594010538,2005,44,1,3,19,1,1,2006-03-31 12:38:42,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270603010538,62270594010538,2005,44,1,3,19,2,1,2006-03-31 12:38:42,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270604010538,62270594010538,2005,44,1,3,19,3,1,2006-03-31 12:38:42,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270605010538,62270594010538,2005,44,1,3,19,4,1,2006-03-31 12:38:42,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270619010538,62270607010538,2005,44,1,3,135,1,1,2006-03-31 12:38:42,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270620010538,62270607010538,2005,44,1,3,135,2,1,2006-03-31 12:38:42,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270621010538,62270607010538,2005,44,1,3,135,3,1,2006-03-31 12:38:42,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270622010538,62270607010538,2005,44,1,3,135,4,1,2006-03-31 12:38:42,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270734010538,62270722010538,2005,44,1,3,211,1,1,2006-03-31 12:38:44,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270735010538,62270722010538,2005,44,1,3,211,2,1,2006-03-31 12:38:44,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270736010538,62270722010538,2005,44,1,3,211,3,1,2006-03-31 12:38:44,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270737010538,62270722010538,2005,44,1,3,211,4,1,2006-03-31 12:38:44,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394530010661,164365998010661,2005,44,1,3,323,1,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394531010661,164365998010661,2005,44,1,3,323,2,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394533010661,164365998010661,2005,44,1,3,323,4,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394532010661,164365998010661,2005,44,1,3,323,3,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394593010661,164365979010661,2005,44,1,3,335,1,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,4
164394594010661,164365979010661,2005,44,1,3,335,2,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,4
164394595010661,164365979010661,2005,44,1,3,335,3,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,4
164394596010661,164365979010661,2005,44,1,3,335,4,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,4
62270860010538,62270851010538,2005,44,1,5,257,1,1,2006-03-31 12:38:46,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270861010538,62270851010538,2005,44,1,5,257,2,1,2006-03-31 12:38:46,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270862010538,62270851010538,2005,44,1,5,257,3,1,2006-03-31 12:38:46,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270863010538,62270851010538,2005,44,1,5,257,4,1,2006-03-31 12:38:46,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394539010661,164365980010661,2005,44,1,5,334,1,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394540010661,164365980010661,2005,44,1,5,334,2,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394541010661,164365980010661,2005,44,1,5,334,3,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394542010661,164365980010661,2005,44,1,5,334,4,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394548010661,164365985010661,2005,44,1,5,336,1,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394549010661,164365985010661,2005,44,1,5,336,2,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394550010661,164365985010661,2005,44,1,5,336,3,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394551010661,164365985010661,2005,44,1,5,336,4,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394557010661,164365986010661,2005,44,1,5,348,1,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394558010661,164365986010661,2005,44,1,5,348,2,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394559010661,164365986010661,2005,44,1,5,348,3,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
164394560010661,164365986010661,2005,44,1,5,348,4,1,2008-09-02 14:29:47,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271147010538,62271132010538,2005,44,1,7,29,1,1,2006-03-31 12:38:51,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271148010538,62271132010538,2005,44,1,7,29,2,2,2006-03-31 12:38:51,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271149010538,62271132010538,2005,44,1,7,29,3,1,2006-03-31 12:38:51,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271150010538,62271132010538,2005,44,1,7,29,4,1,2006-03-31 12:38:51,2025-03-20 06:44:50,1.0,0.549897,,,,5,3
62271151010538,62271132010538,2005,44,1,7,29,4,3,2006-03-31 12:38:51,2025-03-20 06:44:50,0.0,0.450103,,,,5,3
62270960010538,62270948010538,2005,44,1,7,35,1,1,2006-03-31 12:38:48,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270961010538,62270948010538,2005,44,1,7,35,2,1,2006-03-31 12:38:48,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270962010538,62270948010538,2005,44,1,7,35,3,1,2006-03-31 12:38:48,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270963010538,62270948010538,2005,44,1,7,35,4,1,2006-03-31 12:38:48,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270877010538,62270865010538,2005,44,1,7,47,1,1,2006-03-31 12:38:46,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270878010538,62270865010538,2005,44,1,7,47,2,1,2006-03-31 12:38:46,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270879010538,62270865010538,2005,44,1,7,47,3,1,2006-03-31 12:38:46,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62270880010538,62270865010538,2005,44,1,7,47,4,1,2006-03-31 12:38:46,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271580010538,62271571010538,2005,44,1,7,53,1,1,2006-03-31 12:39:00,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271581010538,62271571010538,2005,44,1,7,53,2,1,2006-03-31 12:39:00,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271582010538,62271571010538,2005,44,1,7,53,3,1,2006-03-31 12:39:00,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271583010538,62271571010538,2005,44,1,7,53,4,1,2006-03-31 12:39:00,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271458010538,62271441010538,2005,44,1,7,56,1,1,2006-03-31 12:38:57,2025-03-20 06:44:50,1.0,0.89466,,,,5,3
62271459010538,62271441010538,2005,44,1,7,56,1,2,2006-03-31 12:38:57,2025-03-20 06:44:50,0.0,0.10534,,,,5,3
62271460010538,62271441010538,2005,44,1,7,56,2,1,2006-03-31 12:38:57,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271461010538,62271441010538,2005,44,1,7,56,3,1,2006-03-31 12:38:57,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271462010538,62271441010538,2005,44,1,7,56,4,3,2006-03-31 12:38:57,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271087010538,62271075010538,2005,44,1,7,72,1,1,2006-03-31 12:38:50,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271088010538,62271075010538,2005,44,1,7,72,2,1,2006-03-31 12:38:50,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271089010538,62271075010538,2005,44,1,7,72,3,2,2006-03-31 12:38:50,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271224010538,62271214010538,2005,44,1,7,127,3,1,2006-03-31 12:38:53,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271090010538,62271075010538,2005,44,1,7,72,4,2,2006-03-31 12:38:50,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271222010538,62271214010538,2005,44,1,7,127,1,1,2006-03-31 12:38:53,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271223010538,62271214010538,2005,44,1,7,127,2,1,2006-03-31 12:38:53,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271225010538,62271214010538,2005,44,1,7,127,4,1,2006-03-31 12:38:53,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271070010538,62271061010538,2005,44,1,7,128,1,1,2006-03-31 12:38:50,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271071010538,62271061010538,2005,44,1,7,128,2,1,2006-03-31 12:38:50,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271072010538,62271061010538,2005,44,1,7,128,3,1,2006-03-31 12:38:50,2025-03-20 06:44:50,1.0,1.0,,,,5,3
62271073010538,62271061010538,2005,44,1,7,128,4,1,2006-03-31 12:38:50,2025-03-20 06:44:50,1.0,1.0,,,,5,3
